MOD,ME,60,"CLASSE SLS",H
MOD,ME,61,"CLASSE C III",M2
MOD,ME,62,CITAN,M1
MOD,ME,63,"CLASSE E IV",H
MOD,ME,64,"CLASSE CLA",M2
MOD,ME,65,"CLASSE GLA",M1
MOD,ME,66,"CLASSE C IV",M2
MOD,ME,67,GT,H
MOD,ME,68,"CLASSE GLE",H
MOD,ME,69,"CLASSE GLC",M2
MOD,ME,70,"CLASSE GLS",H
MOD,ME,71,"CLASSE SLC",H
MOD,ME,72,"CLASSE E V",H
MOD,ME,73,"CLASSE X",H
MOD,ME,74,"CLASSE A IV",M1
MOD,ME,75,"CLASSE G II",H
MOD,ME,76,"CLASSE B III",M1
MOD,ME,77,"CLASSE GLE II",H
MOD,ME,78,"CLASSE CLA II",M2
MOD,ME,79,"CLASSE EQC",M2
MOD,ME,80,"CLASSE GLS II",H
MOD,ME,81,"CLASSE GLB",H
MOD,ME,82,"CLASSE GLA II",M1
MOD,ME,83,"CLASSE EQV",H
MOD,ME,84,"CLASSE S V",H
MOD,ME,85,"CLASSE EQA",M1
MOD,ME,86,"CLASSE C V",M2
MOD,ME,87,"CITAN II",M1
MOD,ME,88,"CLASSE EQS",H
MOD,ME,89,"CLASSE EQB",M2
MOD,ME,90,"CLASSE EQE",H
MOD,MG,01,F,M1
MOD,MG,02,ZR,M1
MOD,MG,03,ZS,M2
MOD,MG,04,ZT,H
MOD,MG,05,TF,M1
MOD,MG,06,"ZS EV",M1
MOD,MG,07,EHS,M1
MOD,MG,08,"MARVEL R",M2
MOD,MG,09,MG5,M1
MOD,MH,01,CJ,B
MOD,MH,02,GOA,M2
MOD,MH,03,BOLERO,H
MOD,MI,01,COLT,M1
MOD,MI,02,ESTATE,NR
MOD,MI,03,GALANT,H
MOD,MI,04,LANCER,M2
MOD,MI,05,PAJERO,H
MOD,MI,06,SAPPORO,NR
MOD,MI,07,"SPACE WAGON",M2
MOD,MI,08,3000,H
MOD,MI,09,L200,H
MOD,MI,10,"SPACE RUNNER",M2
MOD,MI,11,CARISMA,M2
MOD,MI,12,CANTER,K2
MOD,MI,13,"SPACE STAR",M1
MOD,MI,14,MONTERO,H
MOD,MI,15,OUTLANDER,H
MOD,MI,16,GRANDIS,H
MOD,MI,17,ASX,M1
MOD,MI,18,I-MIEV,A
MOD,MI,19,"SPACE STAR II",B
MOD,MI,20,"ECLIPSE CROSS",M2
MOD,MM,01,RANCH,B
MOD,MM,02,CLUB,B
MOD,MM,03,CABRIOLET,B
MOD,MM,04,FOURGON,NR
MOD,MM,05,CONCEPT,B
MOD,MN,01,MINI,B
MOD,MN,02,"MINI CLUBMAN",B
MOD,MN,03,COUNTRYMAN,M1
MOD,MN,04,PACEMAN,M1
MOD,MS,01,COUPE,H
MOD,MS,02,GRANSPORT,H
MOD,MS,03,QUATTROPORTE,H
MOD,MS,04,GRANTURISMO,H
MOD,MS,05,GRANCABRIO,H
MOD,MS,06,GHIBLI,H
MOD,MS,07,MC20,H
MOD,MT,01,BAGHEERA,NR
MOD,MT,02,MURENA,NR
MOD,MT,03,M530,NR
MOD,MT,04,RANCHO,NR
MOD,MZ,01,BONGO,K2
MOD,MZ,02,E2200,K2
MOD,MZ,03,MINIBUS,K2
MOD,MZ,04,MX5,M1
MOD,MZ,05,PICK-UP,NR
MOD,MZ,06,RX2,NR
MOD,MZ,07,RX3,NR
MOD,MZ,08,RX5,NR
MOD,MZ,09,RX7,NR
MOD,MZ,10,R100,NR
MOD,MZ,11,1000,NR
MOD,MZ,12,1200,NR
MOD,MZ,13,121,B
MOD,MZ,14,1800,NR
MOD,MZ,15,323,M1
MOD,MZ,16,616,NR
MOD,MZ,17,626,H
MOD,MZ,18,818,NR
MOD,MZ,19,929,H
MOD,MZ,20,MX3,M2
MOD,MZ,21,MX6,H
MOD,MZ,22,"XEDOS 6",H
MOD,MZ,23,T2500,K2
MOD,MZ,24,"XEDOS 9",H
MOD,MZ,25,MPV,H
MOD,MZ,26,DEMIO,B
MOD,MZ,27,PREMACY,M1
MOD,MZ,28,TRIBUTE,H
MOD,MZ,29,MAZDA6,H
MOD,MZ,30,MAZDA2,B
MOD,MZ,31,MAZDA3,M1
MOD,MZ,32,RX8,M2
MOD,MZ,33,MAZDA5,H
MOD,MZ,34,BT50,NR
MOD,MZ,35,CX-7,H
MOD,MZ,36,CX-5,M2
MOD,MZ,37,CX-3,M1
MOD,MZ,38,"MAZDA3 IV",M1
MOD,MZ,39,CX-30,M1
MOD,MZ,40,MX-30,M1
MOD,MZ,41,"MAZDA2 IV",B
MOD,NA,01,BLUEBIRD,M2
MOD,NA,02,CEDRIC,NR
MOD,NA,03,KING-CAB,NR
MOD,NA,04,MAXIMA,H
MOD,NA,05,MICRA,B
MOD,NA,06,PATROL,H
MOD,NA,07,PICK-UP,NR
MOD,NA,08,PRAIRIE,M1
MOD,NA,09,PRIMERA,M2
MOD,NA,10,SILVIA,M2
MOD,NA,11,STANZA,NR
MOD,NA,12,SUNNY,M1
MOD,NA,13,TERRANO,H
MOD,NA,14,URVAN,K1
MOD,NA,15,VANETTE,K1
MOD,NA,16,"200 SX",M2
MOD,NA,17,"300 ZX",H
MOD,NA,18,"100 NX",M1
MOD,NA,19,SERENA,M2
MOD,NA,20,"TERRANO II",H
MOD,NA,21,TRADE,K1
MOD,NA,22,"MAXIMA QX",H
MOD,NA,23,ALMERA,M1
MOD,NA,24,L35,K2
MOD,NA,25,"ECO T100",K2
MOD,NA,26,CABSTAR,K2
MOD,NA,27,"ALMERA TINO",M1
MOD,NA,28,X-TRAIL,M2
MOD,NA,29,PRIMASTAR,K1
MOD,NA,30,INTERSTAR,K2
MOD,NA,31,TINO,M1
MOD,NA,32,KUBISTAR,M1
MOD,NA,33,"350 Z",M2
MOD,NA,34,MURANO,H
MOD,NA,35,PATHFINDER,H
MOD,NA,36,NAVARA,H
MOD,NA,37,NOTE,M1
MOD,NA,38,QASHQAI,M1
MOD,NA,39,ATLEON,K2
MOD,NA,40,NP300,H
MOD,NA,41,PIXO,A
MOD,NA,42,"370 Z",M2
MOD,NA,43,GT-R,H
MOD,NA,44,NV200,K1
MOD,NA,45,CUBE,M1
MOD,NA,46,JUKE,B
MOD,NA,47,LEAF,M1
MOD,NA,48,NV400,K2
MOD,NA,49,PULSAR,M1
MOD,NA,50,NV300,K1
MOD,NA,51,"JUKE II",B
MOD,NA,52,NV250,M1
MOD,NA,53,"QASHQAI III",M1
MOD,NA,54,TOWNSTAR,M1
MOD,NA,55,"INTERSTAR II",K2
MOD,NA,56,"PRIMASTAR II",K1
MOD,NA,57,ARIYA,M2
MOD,NM,01,TGE,K2
MOD,OP,01,ADMIRAL,NR
MOD,OP,02,ASCONA,NR
MOD,OP,03,CALIBRA,M2
MOD,OP,04,CITY,NR
MOD,OP,05,COMMODORE,NR
MOD,OP,06,CORSA,B
MOD,OP,07,CORSAVAN,B
MOD,OP,08,DIPLOMAT,NR
MOD,OP,09,KADETT,M1
MOD,OP,10,KAPITAN,NR
MOD,OP,11,MANTA,NR
MOD,OP,12,MONZA,NR
MOD,OP,13,OMEGA,H
MOD,OP,14,REKORD,NR
MOD,OP,15,SENATOR,NR
MOD,OP,16,VECTRA,M2
MOD,OP,17,ASTRA,M1
MOD,OP,18,FRONTERA,H
MOD,OP,19,CABRIO,M1
MOD,OP,20,MONTEREY,H
MOD,OP,21,TIGRA,M1
MOD,OP,22,SINTRA,H
MOD,OP,23,MOVANO,K2
MOD,OP,24,ZAFIRA,M2
MOD,OP,25,CAMPO,K1
MOD,OP,26,AGILA,A
MOD,OP,27,SPEEDSTER,M1
MOD,OP,28,VIVARO,K1
MOD,OP,29,COMBO,M1
MOD,OP,30,MERIVA,M1
MOD,OP,31,SIGNUM,H
MOD,OP,32,ANTARA,H
MOD,OP,33,GT,M2
MOD,OP,34,INSIGNIA,M2
MOD,OP,35,AMPERA,M2
MOD,OP,36,MOKKA,M1
MOD,OP,37,ADAM,B
MOD,OP,38,CASCADA,M2
MOD,OP,39,KARL,A
MOD,OP,40,"CROSSLAND X",M1
MOD,OP,41,"GRANDLAND X",M1
MOD,OP,42,"COMBO LIFE",M1
MOD,OP,43,"COMBO III",M1
MOD,OP,44,"CORSA VI",B
MOD,OP,45,"VIVARO III",K1
MOD,OP,46,"ZAFIRA LIFE",K1
MOD,OP,47,"MOKKA II",M1
MOD,OP,48,CROSSLAND,M1
MOD,OP,49,"ASTRA VI",M1
MOD,OP,50,"MOVANO III",K2
MOD,OP,51,GRANDLAND,M1
MOD,PA,01,DYNA,NR
MOD,PA,02,PL,NR
MOD,PA,03,24,NR
MOD,PC,01,"TRANS SPORT",H
MOD,PC,02,FIREBIRD,H
MOD,PE,01,"DANGEL 505",H
MOD,PE,02,J5,K2
MOD,PE,03,"J5 COMBI",K2
MOD,PE,04,J9,K2
MOD,PE,05,P4,NR
MOD,PE,06,104,B
MOD,PE,07,205,B
MOD,PE,08,304,NR
MOD,PE,09,305,NR
MOD,PE,10,309,M1
MOD,PE,11,403,NR
MOD,PE,12,404,NR
MOD,PE,13,405,M2
MOD,PE,14,504,NR
MOD,PE,15,505,H
MOD,PE,16,604,H
MOD,PE,17,605,H
MOD,PE,18,106,B
MOD,PE,19,"DANGEL J5",NR
MOD,PE,20,"DANGEL 504",NR
MOD,PE,21,203,NR
MOD,PE,22,204,NR
MOD,PE,23,J7,NR
MOD,PE,24,306,M1
MOD,PE,25,806,H
MOD,PE,26,BOXER,K2
MOD,PE,27,EXPERT,K1
MOD,PE,28,406,M2
MOD,PE,29,PARTNER,M1
MOD,PE,30,206,B
MOD,PE,31,607,H
MOD,PE,32,307,M1
MOD,PE,33,807,H
MOD,PE,34,407,M2
MOD,PE,35,1007,B
MOD,PE,36,107,A
MOD,PE,37,207,B
MOD,PE,38,4007,H
MOD,PE,39,308,M1
MOD,PE,40,BIPPER,M1
MOD,PE,41,"PARTNER II",M1
MOD,PE,42,3008,M1
MOD,PE,43,5008,M2
MOD,PE,44,RCZ,M1
MOD,PE,45,508,M2
MOD,PE,46,ION,A
MOD,PE,47,208,B
MOD,PE,48,4008,M1
MOD,PE,49,2008,B
MOD,PE,50,108,A
MOD,PE,51,TRAVELLER,K1
MOD,PE,52,BOXER*,K2
MOD,PE,53,"508 II",H
MOD,PE,54,RIFTER,M1
MOD,PE,55,"PARTNER III",M1
MOD,PE,56,"208 II",B
MOD,PE,57,"2008 II",B
MOD,PE,58,"308 III",M1
MOD,PI,01,PORTER,NR
MOD,PM,01,PS160,H
MOD,PO,01,911,H
MOD,PO,02,912,NR
MOD,PO,03,914,NR
MOD,PO,04,924,NR
MOD,PO,05,928,H
MOD,PO,06,930,H
MOD,PO,07,944,H
MOD,PO,08,968,H
MOD,PO,09,BOXSTER,H
MOD,PO,10,CAYENNE,H
MOD,PO,11,CAYMAN,H
MOD,PO,12,PANAMERA,H
MOD,PO,13,MACAN,H
MOD,PO,14,918,H
MOD,PO,15,"911 VIII",H
MOD,PO,16,"MACAN II",H
MOD,PO,17,"718 CAYMAN",H
MOD,PO,18,"718 BOXSTER",H
MOD,PO,19,TAYCAN,H
MOD,PR,01,415,M2
MOD,PR,02,416,M2
MOD,PR,03,413,M2
MOD,PR,04,418,M2
MOD,PR,05,420,M2
MOD,PR,06,313,M2
MOD,PR,07,315,M2
MOD,RE,0A,"CAPTUR II",B
MOD,RE,0B,ARKANA,M1
MOD,RE,0C,"KANGOO III",M1
MOD,RE,0D,"EXPRESS II",M1
MOD,RE,0E,"MEGANE V",M1
MOD,RE,01,B110,K2
MOD,RE,02,B70,NR
MOD,RE,03,B80,NR
MOD,RE,04,B90,NR
MOD,RE,05,CARAVELLE,NR
MOD,RE,06,CHEROKEE,H
MOD,RE,07,CLIO,B
MOD,RE,08,DAUPHINE,NR
MOD,RE,09,DAUPHINOIS,NR
MOD,RE,10,ESPACE,H
MOD,RE,11,ESTAFETTE,NR
MOD,RE,12,EXPRESS,M1
MOD,RE,13,FLORIDE,NR
MOD,RE,14,FREGATE,NR
MOD,RE,15,FUEGO,NR
MOD,RE,16,"JEEP CJ7",NR
MOD,RE,17,JUVAQUATRE,NR
MOD,RE,18,MASTER,K2
MOD,RE,19,ONDINE,NR
MOD,RE,20,PRAIRIE,NR
MOD,RE,21,RODEO,NR
MOD,RE,22,R10,NR
MOD,RE,23,R11,M1
MOD,RE,24,R12,NR
MOD,RE,25,R14,M1
MOD,RE,26,R15,NR
MOD,RE,27,R16,NR
MOD,RE,28,R17,NR
MOD,RE,29,R18,M2
MOD,RE,30,R19,M1
MOD,RE,31,R20,NR
MOD,RE,32,R21,M2
MOD,RE,33,"R21 NEVADA",M2
MOD,RE,34,R25,H
MOD,RE,35,R30,NR
MOD,RE,36,R4,B
MOD,RE,37,R5,B
MOD,RE,38,R6,NR
MOD,RE,39,R8,NR
MOD,RE,40,R9,M1
MOD,RE,41,SAVANE,NR
MOD,RE,42,SUPERCINQ,B
MOD,RE,43,TRAFIC,K1
MOD,RE,44,WRANGLER,M2
MOD,RE,45,4CV,NR
MOD,RE,46,SAVIEM,NR
MOD,RE,47,B120,K2
MOD,RE,48,SAFRANE,H
MOD,RE,49,MESSENGER,K2
MOD,RE,50,TWINGO,A
MOD,RE,51,LAGUNA,M2
MOD,RE,52,"LAGUNA NEVADA",M2
MOD,RE,53,MEGANE,M1
MOD,RE,54,SPIDER,H
MOD,RE,55,KANGOO,M1
MOD,RE,56,"KANGOO EXPRESS",M1
MOD,RE,57,"GRAND ESPACE",H
MOD,RE,58,SCENIC,M1
MOD,RE,59,MASCOTT,K2
MOD,RE,60,"LAGUNA II",M2
MOD,RE,61,"LAGUNA II ESTATE",M2
MOD,RE,62,AVANTIME,H
MOD,RE,63,"VEL SATIS",H
MOD,RE,64,"ESPACE IV",H
MOD,RE,65,"GRAND ESPACE IV",H
MOD,RE,66,"MEGANE II",M1
MOD,RE,67,"SCENIC II",M1
MOD,RE,68,"MEGANE II ESTATE",M1
MOD,RE,69,"GRAND SCENIC",M1
MOD,RE,70,MODUS,B
MOD,RE,71,"CLIO III",B
MOD,RE,72,MAXITY,K2
MOD,RE,73,"TWINGO II",A
MOD,RE,74,"LAGUNA III",M2
MOD,RE,75,"LAGUNA III ESTATE",M2
MOD,RE,76,"CLIO III ESTATE",B
MOD,RE,77,"KANGOO II",M1
MOD,RE,78,"KANGOO EXPRESS II",M1
MOD,RE,79,KOLEOS,M2
MOD,RE,80,"MEGANE III",M1
MOD,RE,81,"SCENIC III",M1
MOD,RE,82,"MEGANE III ESTATE",M1
MOD,RE,83,FLUENCE,M1
MOD,RE,84,"MASTER III",K2
MOD,RE,85,WIND,A
MOD,RE,86,LATITUDE,H
MOD,RE,87,ZOE,B
MOD,RE,88,"CLIO IV",B
MOD,RE,89,"CLIO IV ESTATE",B
MOD,RE,90,CAPTUR,B
MOD,RE,91,"TRAFIC III",K1
MOD,RE,92,"TWINGO III",A
MOD,RE,93,"ESPACE V",H
MOD,RE,94,KADJAR,M1
MOD,RE,95,TALISMAN,M2
MOD,RE,96,"MEGANE IV",M1
MOD,RE,97,"SCENIC IV",M1
MOD,RE,98,ALASKAN,H
MOD,RE,99,"CLIO V",B
MOD,RO,01,FREIGHT,NR
MOD,RO,02,111,B
MOD,RO,03,114,B
MOD,RO,04,2000,NR
MOD,RO,05,213,M1
MOD,RO,06,214,M1
MOD,RO,07,216,M1
MOD,RO,08,2200,NR
MOD,RO,09,2300,NR
MOD,RO,10,2400,NR
MOD,RO,11,2600,NR
MOD,RO,12,3500,NR
MOD,RO,13,416,M2
MOD,RO,14,820,H
MOD,RO,15,825,H
MOD,RO,16,827,H
MOD,RO,17,414,M2
MOD,RO,18,218,M1
MOD,RO,19,418,M2
MOD,RO,20,220,M1
MOD,RO,21,420,M2
MOD,RO,22,620,H
MOD,RO,23,ESTATE,M2
MOD,RO,24,623,H
MOD,RO,25,115,B
MOD,RO,26,618,H
MOD,RO,27,200,M1
MOD,RO,28,75,H
MOD,RO,29,25,M1
MOD,RO,30,45,M2
MOD,RO,31,STREETWISE,M1
MOD,SA,01,SAMURAI,M1
MOD,SA,02,S410,NR
MOD,SA,03,S413,NR
MOD,SA,04,VITARA,M1
MOD,SA,05,S300,M1
MOD,SA,06,S350,M1
MOD,SB,01,900,H
MOD,SB,02,9000,H
MOD,SB,03,9-5,H
MOD,SB,04,9-3,H
MOD,SB,05,"9-5 ESTATE",H
MOD,SB,06,"9-3 BERLINE DE SPORT",H
MOD,SB,07,"9-3 SPORT HATCH",H
MOD,SB,08,"9-3 X",H
MOD,SE,01,FURA,NR
MOD,SE,02,IBIZA,M1
MOD,SE,03,MALAGA,M2
MOD,SE,04,MARBELLA,A
MOD,SE,05,RONDA,NR
MOD,SE,06,TERRA,A
MOD,SE,07,TOLEDO,M2
MOD,SE,08,CORDOBA,M1
MOD,SE,09,INCA,M1
MOD,SE,10,ALHAMBRA,H
MOD,SE,11,AROSA,A
MOD,SE,12,LEON,M1
MOD,SE,13,ALTEA,M1
MOD,SE,14,"ALTEA  XL",M1
MOD,SE,15,EXEO,M2
MOD,SE,16,MII,A
MOD,SE,17,IBIZA*,M1
MOD,SE,18,ATECA,M1
MOD,SE,19,ARONA,B
MOD,SE,20,TARRACO,M2
MOD,SE,21,"LEON IV",M1
MOD,SG,01,FAMILY,H
MOD,SG,02,MUSSO,H
MOD,SG,03,KORANDO,H
MOD,SG,04,REXTON,H
MOD,SG,05,RODIUS,H
MOD,SG,06,KYRON,H
MOD,SG,07,ACTYON,H
MOD,SG,08,TIVOLI,B
MOD,SG,09,"KORANDO II",H
MOD,SG,10,"REXTON III",H
MOD,SK,01,FAVORIT,M1
MOD,SK,02,1050,NR
MOD,SK,03,120,NR
MOD,SK,04,130,NR
MOD,SK,05,FELICIA,M1
MOD,SK,06,OCTAVIA,M2
MOD,SK,07,FABIA,B
MOD,SK,08,SUPERB,M2
MOD,SK,09,ROOMSTER,M1
MOD,SK,10,YETI,M1
MOD,SK,11,CITIGO,A
MOD,SK,12,RAPID,M2
MOD,SK,13,KODIAQ,M2
MOD,SK,14,KAROQ,M1
MOD,SK,15,SCALA,M1
MOD,SK,16,KAMIQ,M1
MOD,SK,17,"OCTAVIA IV",M2
MOD,SK,18,ENYAQ,M2
MOD,SK,19,"FABIA IV",B
MOD,SR,01,LEGACY,H
MOD,SR,02,IMPREZA,M2
MOD,SR,03,SVX,H
MOD,SR,04,E12,B
MOD,SR,05,VIVIO,B
MOD,SR,06,JUSTY,M1
MOD,SR,07,FORESTER,H
MOD,SR,08,"G3X JUSTY",M1
MOD,SR,09,OUTBACK,H
MOD,SR,10,"B9 TRIBECA",H
MOD,SR,11,TREZIA,B
MOD,SR,12,XV,M2
MOD,SR,13,BRZ,M2
MOD,SR,14,LEVORG,H
MOD,SR,15,"XV II",M2
MOD,SR,16,"IMPREZA V",M2
MOD,SR,17,"FORESTER V",H
MOD,SR,18,"OUTBACK VI",H
MOD,ST,01,CITY-COUPE,A
MOD,ST,02,CABRIO,A
MOD,ST,03,ROADSTER,A
MOD,ST,04,ROADSTER-COUPE,A
MOD,ST,05,FORFOUR,B
MOD,ST,06,"FORTWO COUPE",A
MOD,ST,07,"FORTWO CABRIO",A
MOD,ST,08,"FORTWO BUSINESS",A
MOD,ST,09,FORTWO,A
MOD,SU,01,AVENGER,NR
MOD,SU,02,LOTUS,NR
MOD,SU,03,TI,NR
MOD,SU,04,1000,NR
MOD,SU,05,1250,NR
MOD,SU,06,1300,NR
MOD,SU,07,1500,NR
MOD,SU,08,1600,NR
MOD,SU,09,1725,NR
MOD,SZ,01,SWIFT,B
MOD,SZ,02,VITARA,M1
MOD,SZ,03,SUPERCARRY,B
MOD,SZ,04,SAMURAI,M1
MOD,SZ,05,BALENO,M1
MOD,SZ,06,ALTO,A
MOD,SZ,07,X90,B
MOD,SZ,08,"WAGON R+",A
MOD,SZ,09,"GRAND VITARA",M1
MOD,SZ,10,JIMNY,B
MOD,SZ,11,IGNIS,B
MOD,SZ,12,LIANA,M1
MOD,SZ,13,SX4,B
MOD,SZ,14,SPLASH,A
MOD,SZ,15,KIZASHI,M2
MOD,SZ,16,S-CROSS,M1
MOD,SZ,17,CELERIO,A
MOD,SZ,18,"JIMNY II",B
MOD,SZ,19,ACROSS,M2
MOD,SZ,20,SWACE,M1
MOD,SZ,21,"S-CROSS II",M1
MOD,TA,01,ARONDE,NR
MOD,TA,02,HORIZON,NR
MOD,TA,03,SAMBA,B
MOD,TA,04,"SIM QUATRE",NR
MOD,TA,05,SOLARA,NR
MOD,TA,06,TAGORA,NR
MOD,TA,07,1000,NR
MOD,TA,08,1005,NR
MOD,TA,09,1006,NR
MOD,TA,10,1100,NR
MOD,TA,11,1300,NR
MOD,TA,12,1301,NR
MOD,TA,13,1307,NR
MOD,TA,14,1308,NR
MOD,TA,15,1309,NR
MOD,TA,16,1500,NR
MOD,TA,17,1501,NR
MOD,TA,18,1510,NR
MOD,TA,19,160,NR
MOD,TA,20,1610,NR
MOD,TA,21,2L,NR
MOD,TK,01,CITY,A
MOD,TL,01,"MODEL S",H
MOD,TL,02,"MODEL X",H
MOD,TL,03,"MODEL 3",H
MOD,TL,04,"MODEL Y",H
MOD,TO,01,CAMRY,H
MOD,TO,02,CARINA,M2
MOD,TO,03,"CARINA II",M2
MOD,TO,04,CELICA,M2
MOD,TO,05,COROLLA,M1
MOD,TO,06,CORONA,NR
MOD,TO,07,CRESSIDA,NR
MOD,TO,08,CROWN,NR
MOD,TO,09,DYNA,K1
MOD,TO,10,HI-ACE,K1
MOD,TO,11,HI-LUX,K1
MOD,TO,12,LANDCRUISER,H
MOD,TO,13,LEXUS,H
MOD,TO,14,"LITE ACE",K1
MOD,TO,15,"MODELE F",K1
MOD,TO,16,MR,M2
MOD,TO,17,PREVIA,H
MOD,TO,18,RUNNER,H
MOD,TO,19,STARLET,B
MOD,TO,20,SUPRA,H
MOD,TO,21,TERCEL,NR
MOD,TO,22,"CARINA E",M2
MOD,TO,23,FUNCRUISER,M2
MOD,TO,24,RAV4,M2
MOD,TO,25,PASEO,M1
MOD,TO,26,PICNIC,M2
MOD,TO,27,AVENSIS,M2
MOD,TO,28,YARIS,B
MOD,TO,29,PRIUS,M2
MOD,TO,30,"COROLLA VERSO",M1
MOD,TO,31,AYGO,A
MOD,TO,32,"YARIS II",B
MOD,TO,33,"RAV4 III",M2
MOD,TO,34,AURIS,M1
MOD,TO,35,IQ,A
MOD,TO,36,"URBAN CRUISER",M1
MOD,TO,37,VERSO,M1
MOD,TO,38,VERSO-S,B
MOD,TO,39,"YARIS III",B
MOD,TO,40,GT86,M2
MOD,TO,41,"RAV4 IV",M2
MOD,TO,42,PROACE,K1
MOD,TO,43,C-HR,M1
MOD,TO,44,MIRAI,H
MOD,TO,45,"RAV4 V",M2
MOD,TO,46,"COROLLA X",M1
MOD,TO,47,"CAMRY II",H
MOD,TO,48,"SUPRA V",H
MOD,TO,49,"PROACE CITY",M1
MOD,TO,50,"YARIS IV",B
MOD,TO,51,HIGHLANDER,H
MOD,TO,52,"MIRAI II",H
MOD,TO,53,"YARIS CROSS",B
MOD,TO,54,"AYGO X",A
MOD,TO,55,GR86,M2
MOD,TR,01,ACCLAIM,NR
MOD,TR,02,DOLOMITE,NR
MOD,TR,03,HERALD,NR
MOD,TR,04,STAG,NR
MOD,TR,05,TOLEDO,NR
MOD,TR,06,TR,NR
MOD,TR,07,TR4,NR
MOD,TR,08,TR6,NR
MOD,TR,09,1300,NR
MOD,TR,10,2000,NR
MOD,TR,11,2500,NR
MOD,TR,12,SPITFIRE,NR
MOD,TT,01,TELCOLINE,NR
MOD,TT,02,TELCOSPORT,NR
MOD,UM,01,ALTER,NR
MOD,VO,01,142,NR
MOD,VO,02,144,NR
MOD,VO,03,164,NR
MOD,VO,04,1800,NR
MOD,VO,05,240,NR
MOD,VO,06,242,NR
MOD,VO,07,244,NR
MOD,VO,08,245,NR
MOD,VO,09,262,NR
MOD,VO,10,264,NR
MOD,VO,11,265,NR
MOD,VO,12,340,NR
MOD,VO,13,360,NR
MOD,VO,14,440,M2
MOD,VO,15,460,M2
MOD,VO,16,480,M2
MOD,VO,17,740,H
MOD,VO,18,760,H
MOD,VO,19,780,H
MOD,VO,20,940,H
MOD,VO,21,960,H
MOD,VO,22,850,H
MOD,VO,23,66,NR
MOD,VO,24,122,NR
MOD,VO,25,S40,M2
MOD,VO,26,V40,M2
MOD,VO,27,S90,H
MOD,VO,28,V90,H
MOD,VO,29,S70,H
MOD,VO,30,V70,H
MOD,VO,31,C70,H
MOD,VO,32,S80,H
MOD,VO,33,S60,M2
MOD,VO,34,"CROSS COUNTRY",H
MOD,VO,35,XC70,H
MOD,VO,36,XC90,H
MOD,VO,37,V50,M2
MOD,VO,38,C30,M1
MOD,VO,39,XC60,M2
MOD,VO,40,V60,M2
MOD,VO,41,XC40,M2
MOD,VO,42,"V60 II",M2
MOD,VO,43,"S60 III",M2
MOD,VO,44,C40,M2
MOD,VW,01,CADDY,M1
MOD,VW,02,COCCINELLE,M1
MOD,VW,03,CORRADO,M1
MOD,VW,04,GOLF,M1
MOD,VW,05,JETTA,M1
MOD,VW,06,K70,NR
MOD,VW,07,LT28,K2
MOD,VW,08,LT31,K2
MOD,VW,09,LT35,K2
MOD,VW,10,LT40A,K2
MOD,VW,11,PASSAT,M2
MOD,VW,12,POLO,B
MOD,VW,13,SANTANA,NR
MOD,VW,14,SCIROCCO,M1
MOD,VW,15,TARO,K1
MOD,VW,16,TRANSPORTER,K1
MOD,VW,17,1600,NR
MOD,VW,18,181,NR
MOD,VW,19,183,NR
MOD,VW,20,411,NR
MOD,VW,21,412,NR
MOD,VW,22,"GOLF III",M1
MOD,VW,23,VENTO,M1
MOD,VW,24,"1,6L",NR
MOD,VW,25,SHARAN,H
MOD,VW,26,LT32,K2
MOD,VW,27,LT46A,K2
MOD,VW,28,"GOLF IV",M1
MOD,VW,29,LUPO,A
MOD,VW,30,BORA,M1
MOD,VW,31,"NEW BEETLE",M1
MOD,VW,32,PHAETON,H
MOD,VW,33,TOUAREG,H
MOD,VW,34,TOURAN,M1
MOD,VW,35,"GOLF V",M1
MOD,VW,36,"GOLF PLUS",M1
MOD,VW,37,FOX,A
MOD,VW,38,"PASSAT SW",M2
MOD,VW,39,"JETTA II",M1
MOD,VW,40,EOS,M1
MOD,VW,41,CRAFTER,K2
MOD,VW,42,TIGUAN,M1
MOD,VW,43,"PASSAT CC",M2
MOD,VW,44,"GOLF VI",M1
MOD,VW,45,"POLO V",B
MOD,VW,46,AMAROK,K2
MOD,VW,47,"JETTA III",M1
MOD,VW,48,UP,A
MOD,VW,49,"GOLF VII",M1
MOD,VW,50,"GOLF SPORTSVAN",M1
MOD,VW,51,PASSAT*,M2
MOD,VW,52,ARTEON,H
MOD,VW,53,T-ROC,M1
MOD,VW,54,"POLO VI",B
MOD,VW,55,"TOUAREG III",H
MOD,VW,56,T-CROSS,M1
MOD,VW,57,"GOLF VIII",M1
MOD,VW,58,ID.3,M1
MOD,VW,59,ID.4,M2
MOD,VW,60,"CADDY V",M1
MOD,VW,61,TAIGO,M1
MOD,VW,62,"MULTIVAN T7",K1
MOD,VW,63,ID.5,M2
MOD,VW,64,ID.BUZZ,K1
MOD,ZA,01,YUGO,NR
MOD,ZA,02,1100,NR
MOD,ZA,03,1300,NR
MOD,ZZ,01,TAVRIA,B
